378,105,B,"""B. Đưa các biến xuống cuối phạm vi xử lý""",0,
379,105,C,"""C. Thông báo tài nguyên yêu cầu hiện không tìm thấy""",0,
380,105,D,"""D. Khởi tạo một biến toàn cục cho hệ thống""",0,
381,106,A,"""A. Sự kiện lan truyền từ phần tử cha xuống con""",0,
382,106,B,"""B. Lan truyền ngược từ phần tử con lên các phần tử cha""",1,
383,106,C,"""C. Máy chủ trung gian xử lý các yêu cầu dữ liệu (API)""",0,
384,106,D,"""D. Sự kiện chỉ được thực thi duy nhất một lần""",0,
385,107,A,"""A. Sự kiện lan truyền từ phần tử cha xuống con""",0,
386,107,B,"""B. Lan truyền từ phần tử cha xuống đúng phần tử con""",0,
387,107,C,"""C. Lan truyền từ phần tử cha xuống đúng phần tử con""",1,
388,107,D,"""D. Một sự kiện được thiết lập theo mặc định""",0,
389,108,A,"""A. Ngăn chặn các hành vi mặc định của trình duyệt""",0,
390,108,B,"""B. Sử dụng phương thức stopPropagation()""",0,
391,108,C,"""C. Một giao diện lập trình ứng dụng kết nối (API)""",0,
392,108,D,"""D. Sử dụng phương thức stopPropagation()""",1,
393,109,A,"""A. Ngăn chặn hành vi mặc định của trình duyệt""",1,
394,109,B,"""B. Ngăn chặn các hành vi mặc định của trình duyệt""",0,
395,109,C,"""C. Một hệ quản trị cơ sở dữ liệu tập trung (Database)""",0,
396,109,D,"""D. Thực hiện việc lặp lại sự kiện nhiều lần""",0,
397,110,A,"""A. Một mô hình định dạng dữ liệu JSON""",0,
398,110,B,"""B. Vì nó đại diện cho các nút quan hệ Cha - Con phân cấp""",1,
399,110,C,"""C. Giúp trang web trông đẹp mắt và mang tính nghệ thuật""",0,
400,110,D,"""D. Một mô hình định dạng kiểu cách CSS""",0,
401,111,A,"""A. Chỉ hỗ trợ lấy phần tử thông qua thuộc tính ID""",0,
402,111,B,"""B. Chỉ hỗ trợ lấy phần tử thông qua thuộc tính ID""",0,
403,111,C,"""C. innerHTML dễ bị tấn công chèn mã độc (XSS)""",1,
404,111,D,"""D. Hai phương thức này hoàn toàn giống hệt nhau""",0,
405,112,A,"""A. Chỉ lấy nội dung văn bản, không chứa thẻ HTML""",0,
406,112,B,"""B. innerHTML dễ bị tấn công chèn mã độc (XSS)""",0,
407,112,C,"""C. Dữ liệu sẽ không bao giờ được gửi đi xử lý""",0,
408,112,D,"""D. innerHTML dễ bị tấn công chèn mã độc (XSS)""",1,
409,113,A,"""A. Giao diện giúp các phần mềm tương tác và kết nối""",1,
410,113,B,"""B. Một giao diện lập trình ứng dụng kết nối""",0,
411,113,C,"""C. Tạo một bảng hiển thị dữ liệu (Table) cho trang""",0,
412,113,D,"""D. Một thư viện định dạng giao diện CSS""",0,
413,114,A,"""A. Sử dụng giao thức HTTP và tính chất Stateless""",0,
414,114,B,"""B. Sử dụng giao thức HTTP và tính chất Stateless""",1,
415,114,C,"""C. Phải nằm bên trong cấu trúc của một bảng table""",0,
416,114,D,"""D. Sử dụng giao thức truyền nhận file FTP""",0,
417,115,A,"""A. Thực hiện gửi yêu cầu đồng bộ (Synchronous)""",0,
418,115,B,"""B. Gửi yêu cầu bất đồng bộ giúp trang không bị treo""",0,
419,115,C,"""C. Sử dụng Promise giúp viết mã nguồn gọn gàng hơn""",1,
420,115,D,"""D. Truyền tải dữ liệu qua giao thức WebSocket""",0,
421,116,A,"""A. Thực hiện truy xuất dữ liệu từ máy chủ""",0,
422,116,B,"""B. Sử dụng Promise giúp viết mã nguồn gọn gàng hơn""",0,
423,116,C,"""C. Ẩn hoàn toàn phần tử khỏi giao diện người dùng""",0,
424,116,D,"""D. Sử dụng Promise giúp viết mã nguồn gọn gàng hơn""",1,
425,117,A,"""A. Do chính sách bảo mật ngăn chặn truy cập liên miền""",1,
426,117,B,"""B. Chính sách chia sẻ tài nguyên giữa các miền""",0,
427,117,C,"""C. Thực hiện thay đổi kích thước hiển thị của phần tử""",0,
428,117,D,"""D. Một chính sách quản lý API nội bộ của hệ thống""",0,
429,118,A,"""A. Tạo ra một giao diện web cố định kích thước""",0,
430,118,B,"""B. Website tự thay đổi bố cục phù hợp mọi màn hình""",1,
431,118,C,"""C. Thực hiện thay đổi màu sắc hiển thị của phần tử""",0,
432,118,D,"""D. Thiết kế giao diện chỉ dành riêng cho máy tính""",0,
433,119,A,"""A. Điều chỉnh giao diện theo kích thước thiết bị""",0,
434,119,B,"""B. Áp dụng CSS riêng biệt cho từng độ phân giải màn hình""",0,
435,119,C,"""C. Áp dụng CSS riêng biệt cho từng độ phân giải màn hình""",1,
436,119,D,"""D. Khởi tạo một định dạng dữ liệu JSON mới""",0,
437,120,A,"""A. Xác định màu sắc hiển thị cho phần tử""",0,
438,120,B,"""B. Sử dụng thuộc tính z-index để phân lớp hiển thị""",0,
439,120,C,"""C. Thực hiện việc căn giữa nội dung văn bản trong khối""",0,
440,120,D,"""D. Sử dụng thuộc tính z-index để phân lớp hiển thị""",1,
441,121,T,"""Đúng""",1,
442,121,F,"""Sai""",0,
443,122,T,"""Đúng""",0,
444,122,F,"""Sai""",1,
445,123,T,"""Đúng""",1,
446,123,F,"""Sai""",0,
447,124,T,"""Đúng""",0,
448,124,F,"""Sai""",1,
449,125,T,"""Đúng""",1,
450,125,F,"""Sai""",0,
451,126,T,"""Đúng""",0,
452,126,F,"""Sai""",1,
453,127,T,"""Đúng""",1,
454,127,F,"""Sai""",0,
455,128,T,"""Đúng""",0,
456,128,F,"""Sai""",1,
457,129,T,"""Đúng""",1,
458,129,F,"""Sai""",0,
459,130,T,"""Đúng""",0,
460,130,F,"""Sai""",1,
461,131,A,"""A. Sử dụng hàm explode() để cắt chuỗi thành mảng""",0,
462,131,B,"""B. Thực hiện việc nối các chuỗi lại với nhau""",0,
463,131,C,"""C. Sử dụng hàm explode() để cắt chuỗi thành mảng""",1,
464,131,D,"""D. Thực hiện việc đảo ngược trật tự chuỗi""",0,
465,132,A,"""A. Một lỗi liên quan đến định dạng giao diện CSS""",0,
466,132,B,"""B. Hình thức tấn công chèn mã độc vào câu truy vấn""",0,
467,132,C,"""C. Tạo ra một địa chỉ URL hoàn toàn mới cho trang web""",0,
468,132,D,"""D. Hình thức tấn công chèn mã độc vào câu truy vấn""",1,
469,133,A,"""A. Tấn công bằng cách chèn các đoạn mã Script""",1,
470,133,B,"""B. Tấn công bằng cách chèn các đoạn mã Script độc hại""",0,
471,133,C,"""C. Một ngôn ngữ định dạng kiểu cách giao diện CSS""",0,
472,133,D,"""D. Một lỗi xảy ra trong cấu trúc ngôn ngữ HTML""",0,
473,134,A,"""A. Model - View - Controller""",0,
474,134,B,"""B. Mô hình Model - View - Controller (Dữ liệu - Hiển thị - Điều khiển)""",1,
475,134,C,"""C. Chuyển hướng người dùng trực tiếp đến một trang mới""",0,
476,134,D,"""D. Giao diện lập trình ứng dụng (API) bị lỗi""",0,
477,135,A,"""A. Sử dụng giao thức truyền tải siêu văn bản HTTP""",0,
478,135,B,"""B. Chuyển hướng người dùng trực tiếp đến một trang mới""",0,
479,135,C,"""C. Chuyển hướng người dùng trực tiếp đến một trang mới""",1,
480,135,D,"""D. Hiện không có định nghĩa chính xác nào""",0,
481,136,A,"""A. Trả về một chuỗi văn bản rỗng """"""",0,
482,136,B,"""B. Kết quả trả về là một chuỗi văn bản rỗng """"""",0,
483,136,C,"""C. Một hệ quản trị cơ sở dữ liệu (Database) phổ biến""",0,
484,136,D,"""D. Kết quả trả về là một chuỗi văn bản rỗng """"""",1,
485,137,A,"""A. PHP tự động ép kiểu chuỗi thành số để cộng""",1,
486,137,B,"""B. Trả về kết quả là số nguyên 2""",0,
487,137,C,"""C. Mã trạng thái phản hồi nhận được từ phía máy chủ""",0,
488,137,D,"""D. Một hệ quản trị cơ sở dữ liệu (SQL)""",0,
489,138,A,"""A. Trả về kết quả là số 10""",0,
490,138,B,"""B. Kết quả trả về là chuỗi nối ""55""""",1,
491,138,C,"""C. Thông báo tài nguyên yêu cầu hiện không tồn tại""",0,
492,138,D,"""D. Trả về kết quả không phải là số (NaN)""",0,
493,139,A,"""A. Trả về kết quả là số 10""",0,
494,139,B,"""B. Trả về kết quả là số 10""",0,
495,139,C,"""C. PHP tự động ép kiểu chuỗi thành số để cộng""",1,
496,139,D,"""D. Gây ra một thông báo lỗi thực thi nghiêm trọng""",0,
497,140,A,"""A. Một bộ khung (Framework) phổ biến của PHP""",0,
498,140,B,"""B. Một Framework PHP mạnh mẽ và có hệ sinh thái lớn""",0,
499,140,C,"""C. Thông báo lỗi xảy ra từ phía người dùng truy cập""",0,
500,140,D,"""D. Một Framework PHP mạnh mẽ và có hệ sinh thái lớn""",1,
501,141,A,"""A. Thư viện UI dựa trên các thành phần (Components)""",1,
502,141,B,"""B. Một bộ khung (Framework) của ngôn ngữ PHP""",0,
503,141,C,"""C. Một ngôn ngữ định dạng giao diện trang web CSS""",0,
504,141,D,"""D. Trả về một giá trị rỗng không xác định (null)""",0,
505,142,A,"""A. Một bộ khung (Framework) chuyên về CSS""",0,
506,142,B,"""B. Tận dụng hệ thống lưới Grid để dàn trang nhanh""",1,
507,142,C,"""C. Visibility hidden: Phần tử ẩn nhưng vẫn chiếm không gian""",0,
508,142,D,"""D. Trả về một giá trị rỗng không xác định (null)""",0,
509,143,A,"""A. Môi trường thực thi JavaScript phía Server""",0,
510,143,B,"""B. Một ngôn ngữ định dạng kiểu cách giao diện CSS""",0,
511,143,C,"""C. Một ngôn ngữ định dạng kiểu cách giao diện CSS""",1,
512,143,D,"""D. Một bộ xử lý mã nguồn JavaScript (JS Engine)""",0,
513,144,A,"""A. Sử dụng để trực tiếp soạn thảo mã nguồn""",0,
514,144,B,"""B. Hệ thống quản lý và theo dõi các phiên bản mã nguồn""",0,
515,144,C,"""C. Thực hiện xóa bỏ các sự kiện đã gán của phần tử""",0,
516,144,D,"""D. Hệ thống quản lý và theo dõi các phiên bản mã nguồn""",1,
517,145,A,"""A. Sự khác biệt về tài nguyên, bảo mật và chi phí""",1,
518,145,B,"""B. Nơi lưu trữ và vận hành dữ liệu Website""",0,
519,145,C,"""C. Cả hai từ khóa đều có phạm vi hoạt động giống hệt nhau""",0,
520,145,D,"""D. Một giao diện thiết kế đồ họa (UI Design)""",0,
521,146,A,"""A. Dùng để xóa bỏ hoàn toàn một đối tượng""",0,
522,146,B,"""B. Sao chép thuộc tính giữa các đối tượng trong JS""",1,
523,146,C,"""C. Thực hiện xóa bỏ hoàn toàn biến khỏi bộ nhớ đệm""",0,
524,146,D,"""D. Một đoạn mã nguồn JavaScript xử lý dữ liệu""",0,
525,147,A,"""A. Thao tác, kết nối và gộp các mảng hoặc đối tượng""",0,
526,147,B,"""B. Dùng để gộp các dữ liệu lại với nhau""",0,
527,147,C,"""C. Thao tác, kết nối và gộp các mảng hoặc đối tượng""",1,
528,147,D,"""D. Thực hiện việc sắp xếp (Sort) lại các đối tượng""",0,
529,148,A,"""A. Dùng để lưu trữ các cặp giá trị Key-Value""",0,
530,148,B,"""B. Khi cần lưu trữ một danh sách các giá trị không trùng""",0,
531,148,C,"""C. Hiện tượng sự kiện bị hủy bỏ ngay lập tức""",0,
532,148,D,"""D. Khi cần lưu trữ một danh sách các giá trị không trùng""",1,
533,149,A,"""A. Cho phép Key có thể là bất kỳ kiểu dữ liệu nào""",1,
534,149,B,"""B. Không có khả năng lưu trữ các từ khóa (Key)""",0,
535,149,C,"""C. Thực hiện việc xóa bỏ hoàn toàn sự kiện khỏi phần tử""",0,
536,149,D,"""D. Thực hiện việc sắp xếp (Sort) lại các dữ liệu""",0,
537,150,A,"""A. Lưu trữ dữ liệu và hỗ trợ giải phóng bộ nhớ""",0,
538,150,B,"""B. Giúp tự động giải phóng bộ nhớ (Garbage Collection)""",1,
539,150,C,"""C. Thực hiện việc xóa bỏ hoàn toàn sự kiện khỏi phần tử""",0,
540,150,D,"""D. Giúp tự động giải phóng bộ nhớ (Garbage Collection)""",0,
541,151,A,"""A. Thực hiện các tính toán giá trị trong CSS""",0,
542,151,B,"""B. Thực hiện các tính toán kích thước CSS trực tiếp""",0,
543,151,C,"""C. querySelector cho phép dùng mọi loại bộ chọn CSS""",1,
544,151,D,"""D. Một ngôn ngữ lập trình JavaScript nâng cao""",0,
545,152,A,"""A. Dùng để cắt phần tử theo các hình dạng""",0,
546,152,B,"""B. Dùng để cắt phần tử theo các hình dạng""",0,
547,152,C,"""C. Cả hai thuộc tính đều có chức năng dùng giống hệt nhau""",0,
548,152,D,"""D. Thay đổi màu sắc hiển thị của phần tử""",1,
549,153,A,"""A. Hiệu ứng làm mờ lớp nền phía sau phần tử""",1,
550,153,B,"""B. Hiệu ứng làm mờ lớp nền phía sau phần tử""",0,
551,153,C,"""C. Một ngôn ngữ lập trình xử lý phía Backend mới""",0,
552,153,D,"""D. Thay đổi đường viền (Border) của phần tử""",0,
553,154,A,"""A. Thực hiện việc mở một tệp tin để xử lý""",0,
554,154,B,"""B. Thiết lập luồng xử lý và mở một tệp tin vật lý""",1,
555,154,C,"""C. Sử dụng giao thức WebSocket để truyền tải dữ liệu""",0,
556,154,D,"""D. In thông tin chi tiết của tệp tin ra màn hình""",0,
557,155,A,"""A. Thực hiện việc đọc nội dung từ file""",0,
558,155,B,"""B. Thực hiện việc ghi nội dung vào tệp tin đang mở""",0,
559,155,C,"""C. Gửi yêu cầu bất đồng bộ giúp trang không bị treo""",1,
560,155,D,"""D. Khởi tạo một mảng dữ liệu (Array) mới hoàn toàn""",0,
561,156,A,"""A. Thực hiện việc đọc nội dung tệp tin""",0,
562,156,B,"""B. Thực hiện việc xóa hoàn toàn tệp tin khỏi máy chủ""",0,
563,156,C,"""C. Một phương thức hiện đại để tạo ra các thẻ HTML mới""",0,
564,156,D,"""D. Thực hiện việc xóa hoàn toàn tệp tin khỏi máy chủ""",1,
565,157,A,"""A. Ngăn chặn việc truy cập dữ liệu giữa các miền khác nhau""",1,
566,157,B,"""B. Cho phép mọi tên miền truy cập dữ liệu""",0,
567,157,C,"""C. Một chính sách lưu trữ dữ liệu vào bộ nhớ của máy tính""",0,
568,157,D,"""D. In thông tin tệp tin ra màn hình hiển thị""",0,
569,158,A,"""A. Chỉ bao gồm việc sử dụng Cookie""",0,
570,158,B,"""B. Sử dụng các phương thức như localStorage, sessionStorage""",1,
571,158,C,"""C. Thiết kế giao diện chỉ dành riêng cho thiết bị di động""",0,
572,158,D,"""D. Một ngôn ngữ lập trình JavaScript nâng cao""",0,
573,159,A,"""A. Dữ liệu sẽ được lưu trữ vĩnh viễn""",0,
574,159,B,"""B. Dữ liệu sẽ được lưu trữ vĩnh viễn""",0,
575,159,C,"""C. Dữ liệu chỉ tồn tại trong phiên làm việc của Tab đó""",1,
576,159,D,"""D. Giao diện lập trình ứng dụng kết nối (API)""",0,
577,160,A,"""A. Chỉ là một trang web thông thường""",0,
578,160,B,"""B. Website có trải nghiệm mượt mà như ứng dụng gốc""",0,
579,160,C,"""C. Một phương thức hiện đại để tạo ra các thẻ HTML mới""",0,
580,160,D,"""D. Website có trải nghiệm mượt mà như ứng dụng gốc""",1,
581,161,A,"""A. Cơ chế điều phối thực thi các tác vụ bất đồng bộ""",1,
582,161,B,"""B. Cơ chế render giao diện HTML""",0,
583,161,C,"""C. Sử dụng thuộc tính z-index để xác định thứ tự lớp chồng""",0,
584,161,D,"""D. Một hệ quản trị cơ sở dữ liệu tập trung (Database)""",0,
585,162,A,"""A. Tự động thực thi mã nguồn""",0,
586,162,B,"""B. Tự động đưa các khai báo lên đầu phạm vi thực thi""",1,
587,162,C,"""C. Trả về một thông báo lỗi hệ thống nghiêm trọng""",0,
588,162,D,"""D. Một giao diện lập trình ứng dụng (API) trình duyệt""",0,
589,163,A,"""A. Hàm không có tham số truyền vào""",0,
590,163,B,"""B. Khả năng ghi nhớ biến ở phạm vi bên ngoài của hàm""",0,
591,163,C,"""C. Khả năng ghi nhớ biến ở phạm vi bên ngoài của hàm""",1,
592,163,D,"""D. Khởi tạo một biến toàn cục (Global variable) mới""",0,
593,164,A,"""A. Một kiểu dữ liệu nguyên thủy""",0,
594,164,B,"""B. Cơ chế nền tảng giúp thực hiện kế thừa trong JS""",0,
595,164,C,"""C. Một vòng lặp vô hạn xảy ra trong chương trình""",0,
596,164,D,"""D. Cơ chế nền tảng giúp thực hiện kế thừa trong JS""",1,
597,165,A,"""A. Deep copy sao chép giá trị, Shallow copy sao chép tham chiếu""",1,
598,165,B,"""B. Hai cơ chế này hoàn toàn giống nhau""",0,
599,165,C,"""C. Khai báo một biến toàn cục cho toàn bộ hệ thống""",0,
600,165,D,"""D. Một hàm xử lý bất đồng bộ (Async function)""",0,
601,166,A,"""A. Một biến toàn cục (Global)""",0,
602,166,B,"""B. Tự động xác định ngữ cảnh thực thi của hàm""",1,
603,166,C,"""C. Một ngôn ngữ định dạng kiểu cách giao diện CSS""",0,
604,166,D,"""D. Khai báo một lớp (Class) trong mã nguồn""",0,
605,167,A,"""A. Trả về kết quả là một chuỗi văn bản ""123""""",0,
606,167,B,"""B. Trả về kết quả là số nguyên 6""",0,
607,167,C,"""C. Tự động xác định ngữ cảnh thực thi của hàm""",1,
608,167,D,"""D. Shallow copy luôn đảm bảo an toàn dữ liệu hơn""",0,
609,168,A,"""A. Trả về giá trị logic Sai (false)""",0,
610,168,B,"""B. Trả về giá trị logic Sai (false)""",0,
611,168,C,"""C. Xác định thứ tự lớp hiển thị của các phần tử (Layer)""",0,
612,168,D,"""D. Tự động xác định ngữ cảnh thực thi của hàm""",1,
613,169,A,"""A. Lệnh console.log chạy trước, setTimeout chạy sau""",1,
614,169,B,"""B. In ra kết quả A rồi đến B (A -> B)""",0,
615,169,C,"""C. Thay đổi kích thước (Resize) của phần tử trên giao diện""",0,
616,169,D,"""D. Một hàm (Function) xử lý dữ liệu thông thường""",0,
617,170,A,"""A. Thực hiện các xử lý đồng bộ""",0,
618,170,B,"""B. Giải quyết bài toán xử lý tác vụ bất đồng bộ""",1,
619,170,C,"""C. Một ngôn ngữ đánh dấu siêu văn bản phổ biến HTML""",0,
620,170,D,"""D. Trả về kết quả là một chuỗi có giá trị là 6""",0,
621,171,A,"""A. Một quy tắc định dạng giao diện CSS""",0,
622,171,B,"""B. Một quy tắc định dạng giao diện CSS""",0,
623,171,C,"""C. Quy tắc bảo mật khi chia sẻ tài nguyên giữa các miền""",1,
624,171,D,"""D. Gây ra một lỗi thực thi trong chương trình""",0,
625,172,A,"""A. Lỗi liên quan đến định dạng CSS""",0,
626,172,B,"""B. Tin tặc chèn mã độc nhằm đánh cắp thông tin người dùng""",0,
627,172,C,"""C. Thực hiện việc xóa bỏ hoàn toàn chuỗi văn bản""",0,
628,172,D,"""D. Tin tặc chèn mã độc nhằm đánh cắp thông tin người dùng""",1,
629,173,A,"""B. Chèn mã SQL trái phép gây mất mát dữ liệu hệ thống""",1,
630,173,B,"""B. Tấn công bằng cách chèn các đoạn mã Script""",0,
631,173,C,"""C. Một lỗi xảy ra trong mã nguồn xử lý JavaScript""",0,
632,173,D,"""D. Chỉ in ra màn hình duy nhất ký tự B cho hệ thống""",0,
633,174,A,"""A. Hai cơ chế này không có điểm khác biệt""",0,
634,174,B,"""B. SSR render tại Server, CSR render tại trình duyệt""",1,
635,174,C,"""C. Một lỗi liên quan đến định dạng giao diện trang web CSS""",0,
636,174,D,"""D. SSR render tại Server, CSR render tại trình duyệt""",0,
637,175,A,"""A. Một mô hình cấu trúc DOM thật""",0,
638,175,B,"""B. Bản sao DOM giúp tối ưu hóa quá trình cập nhật giao diện""",0,
639,175,C,"""C. Bản sao DOM giúp tối ưu hóa quá trình cập nhật giao diện""",1,
640,175,D,"""D. Khởi tạo một lớp (Class) xử lý dữ liệu mới""",0,
641,176,A,"""A. Thực hiện gọi hàm một cách liên tục""",0,
642,176,B,"""B. Một mô hình cấu trúc DOM thật""",0,
643,176,C,"""C. Map - View - Control""",0,
644,176,D,"""D. Bản sao DOM giúp tối ưu hóa quá trình cập nhật giao diện""",1,
645,177,A,"""A. Giới hạn số lần thực thi hành động trong một khoảng thời gian""",1,
646,177,B,"""B. Thực hiện gọi hàm vô hạn lần""",0,
647,177,C,"""C. Sử dụng ngôn ngữ đánh dấu siêu văn bản HTML""",0,
648,177,D,"""D. Một bộ khung (Framework) thiết kế giao diện""",0,
649,178,A,"""A. Một lỗi liên quan đến giao diện CSS""",0,
650,178,B,"""B. Bộ nhớ không được giải phóng đúng cách khiến RAM bị đầy""",1,
651,178,C,"""C. Trả về giá trị số không (0) cho hệ thống xử lý""",0,
652,178,D,"""D. Một giao diện lập trình ứng dụng (API) bị lỗi""",0,
653,179,A,"""A. Do tính phổ biến, bảo mật và cấu trúc của giao thức HTTP""",0,
654,179,B,"""B. Giao thức truyền tệp tin FTP""",0,
655,179,C,"""C. Do tính phổ biến, bảo mật và cấu trúc của giao thức HTTP""",1,
656,179,D,"""D. Giúp thực hiện các truy vấn dữ liệu nhanh hơn""",0,
657,180,A,"""A. Một trang web thông thường""",0,
658,180,B,"""B. Ứng dụng web hoạt động và cài đặt như ứng dụng di động""",0,
659,180,C,"""C. Một ngôn ngữ định dạng giao diện trang web CSS""",0,
660,180,D,"""D. Ứng dụng web hoạt động và cài đặt như ứng dụng di động""",1,
